project_index,bldg_proj_type,mat_group,mui,eci
131,New Construction,Applied fireproofing,4.0613443082377465,4.630269978968604
131,New Construction,Cladding,0.8487087163231842,4.069256985807863
131,New Construction,Coatings,0.22101264556763783,2.269412152683607
131,New Construction,Concrete,444.4165018461139,69.02468555635797
131,New Construction,Doors and frames,0.23045443445566471,0.8587743081298603
131,New Construction,Glazing,6.6869239070923605,10.58015139226226
131,New Construction,Gypsum,11.008550252737288,3.84451865527646
131,New Construction,Insulation,6.676859821409838,14.077885582806887
131,New Construction,Masonry,32.41774878807395,9.181702646521323
131,New Construction,Other metals,0.008244510896776257,0.037368618757928004
131,New Construction,Roofing and waterproofing,0.4654896082216733,0.28842831395081286
131,New Construction,Steel,26.229712825359414,41.72715896124079
131,New Construction,Windows and frames,0.16972858734177215,2.0706887655696202
131,New Construction,Wood and composites,107.66385149265953,39.94328890377668
132,New Construction,Air and vapor barriers,0.16374864197530864,0.10265925925925927
132,New Construction,Aluminum,0.05579259259259259,0.0673595061728395
132,New Construction,Cladding,1.4606597530864198,5.414439506172839
132,New Construction,Coatings,0.17459012345679012,2.0925274074074074
132,New Construction,Concrete,1436.554301234568,194.68111703703704
132,New Construction,Doors and frames,0.8954202469135802,2.4274074074074075
132,New Construction,Flooring and tile,23.90688,23.74477333333333
132,New Construction,Glazing,10.39191111111111,11.662427654320988
132,New Construction,Gypsum,13.08033135802469,3.9734824691358024
132,New Construction,Insulation,3.9503086419753086,10.732726419753085
132,New Construction,Masonry,68.18470518518518,10.896813827160495
132,New Construction,Other,0.006429629629629629,0.01475358024691358
132,New Construction,Roofing and waterproofing,3.212711111111111,3.780202962962963
132,New Construction,Steel,85.50497925925926,51.40529580246913
132,New Construction,Windows and frames,11.238864197530864,41.31041975308642
132,New Construction,Wood and composites,0.7513402469135801,0.05505481481481482
133,New Construction,Cladding,1.074023076923077,4.0686
133,New Construction,Concrete,957.8853146853147,113.10814615384615
133,New Construction,Doors and frames,0.03727272727272727,0.10363636363636364
133,New Construction,Glazing,0.13503146853146852,0.1868104895104895
133,New Construction,Gypsum,5.173833566433567,1.4417454545454547
133,New Construction,Insulation,5.659294405594405,10.775925874125875
133,New Construction,Masonry,43.99149580419581,8.752028671328672
133,New Construction,Other,0.04887412587412587,0.10826923076923077
133,New Construction,Roofing and waterproofing,1.5452748251748252,1.7147993006993008
133,New Construction,Steel,46.8017986013986,41.336556643356644
133,New Construction,Windows and frames,3.7379888111888113,5.688268531468531
133,New Construction,Wood and composites,35.39094685314685,12.701448251748252
138,New Construction,Acoustic ceilings,0.03177119179284971,0.049167286604246026
138,New Construction,Adhesives and sealants,0.011425258771660294,0.02959142021860016
138,New Construction,Air and vapor barriers,0.003927519913325195,0.01029010217291201
138,New Construction,Aluminum,0.06852918423167975,0.11238786213995478
138,New Construction,Cladding,0.3951914231087481,0.9207960158433831
138,New Construction,Coatings,0.8235009054774793,2.1891056274789316
138,New Construction,Concrete,653.872536146846,210.37584870717941
