project_index,bldg_proj_type,mat_group,mui,eci,bldg_prim_use_recat
272,New Construction,Gypsum,22.00473184357542,7.908424581005587,Transportation Hub
272,New Construction,Insulation,14.320782122905028,36.039435754189945,Transportation Hub
272,New Construction,Masonry,39.058905027932965,7.628016759776536,Transportation Hub
272,New Construction,Roofing and waterproofing,3.544960893854749,11.321,Transportation Hub
272,New Construction,Steel,103.67255865921788,191.72745810055864,Transportation Hub
272,New Construction,Windows and frames,13.54758659217877,126.35330726256984,Transportation Hub
272,New Construction,Wood and composites,11.966748603351954,6.52949720670391,Transportation Hub
273,New Construction,Coatings,0.6101346153846154,1.4316807692307691,Education
273,New Construction,Concrete,934.0507884615384,130.52252884615385,Education
273,New Construction,Doors and frames,0.425,0.4936538461538461,Education
273,New Construction,Gypsum,3.488592307692308,1.0738365384615385,Education
273,New Construction,Insulation,5.3013615384615385,12.592259615384616,Education
273,New Construction,Masonry,290.6649961538461,75.01450961538461,Education
273,New Construction,Roofing and waterproofing,0.8331711538461538,2.3265480769230766,Education
273,New Construction,Steel,129.0501673076923,133.05936346153848,Education
273,New Construction,Windows and frames,0.6250115384615385,4.076098076923077,Education
274,New Construction,Acoustic ceilings,3.166436611299334,5.034633445826314,Healthcare
274,New Construction,Adhesives and sealants,0.2961677923827333,0.5851839867871623,Healthcare
274,New Construction,Air and vapor barriers,0.098061871504,0.07943011591824,Healthcare
274,New Construction,Aluminum,0.5594409718588,4.431793005414983,Healthcare
274,New Construction,Applied fireproofing,1.3672372853427333,1.8187432407584485,Healthcare
274,New Construction,Cladding,0.4889106169049333,1.3141963287024092,Healthcare
274,New Construction,Coatings,0.6985876150081334,2.251865503985971,Healthcare
274,New Construction,Concrete,1196.8623054311468,195.52174699596463,Healthcare
274,New Construction,Doors and frames,3.268664684084466,6.495577940526844,Healthcare
274,New Construction,Flooring and tile,0.2780136738998,0.3261981858425919,Healthcare
274,New Construction,Glazing,2.8314559108433333,4.410839572700226,Healthcare
274,New Construction,Gypsum,51.2311017139042,11.650397448188384,Healthcare
274,New Construction,Insulation,2.7499004792806665,46.50085861847337,Healthcare
274,New Construction,Masonry,24.310073405202,3.7891966446853633,Healthcare
274,New Construction,Other,0.1021688892566666,0.2380535119680333,Healthcare
274,New Construction,Other metals,0.0112022770158,0.0531179224008573,Healthcare
274,New Construction,Roofing and waterproofing,1.0021202372739333,3.2096803481226948,Healthcare
274,New Construction,Steel,90.95303753722986,98.08085009150838,Healthcare
274,New Construction,Synthetic composites,0.4541169192393333,1.6248242431277766,Healthcare
274,New Construction,Wall coverings,0.2244997398666666,0.1677013056804,Healthcare
274,New Construction,Windows and frames,0.780272988048,7.78175419488256,Healthcare
274,New Construction,Wood and composites,4.427898818778734,1.7021068423241434,Healthcare
275,New Construction,Acoustic ceilings,1.8736849565677964,2.857523367323305,Office
275,New Construction,Adhesives and sealants,0.1458591138934745,0.1036514464432195,Office
275,New Construction,Aluminum,0.0508259516610169,0.3354972720911864,Office
275,New Construction,Applied fireproofing,0.2789549633898305,0.7057560573762711,Office
275,New Construction,Cladding,0.2642699807814407,1.3942666289081678,Office
275,New Construction,Coatings,0.3335550559255932,1.4342021825702,Office
275,New Construction,Concrete,841.7282246304796,130.18518617662943,Office
275,New Construction,Doors and frames,2.240738799005169,3.4996981191392758,Office
275,New Construction,Flooring and tile,1.377334046422034,2.4000466127752627,Office
275,New Construction,Glazing,3.859949990513898,5.033603082773967,Office
275,New Construction,Gypsum,38.63146686592229,14.081530388257775,Office
275,New Construction,Insulation,7.22285347890483,38.30446331264948,Office
275,New Construction,Masonry,70.84139753546017,10.459497427284372,Office
275,New Construction,Other,0.0839669459491525,0.1956429840615254,Office
275,New Construction,Other metals,0.0578934018374643,0.3206748013722411,Office
275,New Construction,Roofing and waterproofing,0.0640862554820339,0.2044351549876881,Office
275,New Construction,Steel,100.96292464800128,109.8424049839958,Office
275,New Construction,Synthetic composites,0.0813252027288135,0.2374695919681355,Office
275,New Construction,Windows and frames,1.0401774553461016,10.401774553461015,Office
275,New Construction,Wood and composites,0.013056546689322,0.0037813632797898,Office
276,New Construction,Acoustic ceilings,0.262726463739759,0.4065805093284819,Public Assembly
276,New Construction,Adhesives and sealants,0.1324158142868433,0.7686923656597677,Public Assembly
276,New Construction,Air and vapor barriers,0.3731601951027952,0.4503047821159937,Public Assembly
276,New Construction,Aluminum,0.3729072509286747,3.5196870814489496,Public Assembly
276,New Construction,Cladding,7.92542570729012,4.008990628661325,Public Assembly
276,New Construction,Coatings,0.1375217066883855,0.5223774714067484,Public Assembly
276,New Construction,Concrete,308.1377883343123,51.82385596016504,Public Assembly
276,New Construction,Doors and frames,0.9112422839803856,3.769631762627848,Public Assembly
276,New Construction,Flooring and tile,7.670870577821687,2.916750000979644,Public Assembly
276,New Construction,Glazing,0.3869562897168193,0.8139452483020819,Public Assembly
276,New Construction,Gypsum,14.106691027672287,3.5331274310243828,Public Assembly
276,New Construction,Insulation,1.0988131673023134,71.2242990767077,Public Assembly
276,New Construction,Masonry,20.093818161819858,3.503095503914141,Public Assembly
276,New Construction,Other,0.019283918406265,0.0547663282737927,Public Assembly
276,New Construction,Other metals,0.0146119979110361,0.0599923162619556,Public Assembly
276,New Construction,Roofing and waterproofing,6.033728927433253,19.896116777448327,Public Assembly
276,New Construction,Steel,74.5208875289778,175.12449195521918,Public Assembly
276,New Construction,Synthetic composites,17.684229095869878,51.57112422337026,Public Assembly
276,New Construction,Wall coverings,0.0219461152387951,0.0107755425822484,Public Assembly
276,New Construction,Windows and frames,0.0051111223079518,0.051111223079518,Public Assembly
276,New Construction,Wood and composites,0.0140498888746987,0.0067207505833127,Public Assembly
277,New Construction,Aluminum,1.3057301587301586,21.67512222222222,Warehouse and Storage
277,New Construction,Cladding,0.0287904761904761,0.0788259259259259,Warehouse and Storage
277,New Construction,Concrete,659.9029851851852,113.98074232804233,Warehouse and Storage
277,New Construction,Doors and frames,0.7184984126984127,4.128151851851852,Warehouse and Storage
277,New Construction,Glazing,0.2436375661375661,0.3484015873015873,Warehouse and Storage
277,New Construction,Gypsum,0.1104031746031746,0.0339386243386243,Warehouse and Storage
277,New Construction,Insulation,2.755042328042328,8.545329629629629,Warehouse and Storage
277,New Construction,Roofing and waterproofing,1.3475169312169313,2.5173920634920632,Warehouse and Storage
277,New Construction,Steel,38.920713227513225,57.14140476190477,Warehouse and Storage
278,New Construction,Aluminum,0.1832710857142857,2.1911378285714287,Residential: Multifamily (5 or more units)
278,New Construction,Cladding,0.030344,0.1134482285714285,Residential: Multifamily (5 or more units)
278,New Construction,Concrete,565.0389202285714,83.36465508571429,Residential: Multifamily (5 or more units)
278,New Construction,Doors and frames,2.253524571428572,3.6697501714285714,Residential: Multifamily (5 or more units)
278,New Construction,Glazing,1.3266651428571428,1.886517714285714,Residential: Multifamily (5 or more units)
278,New Construction,Gypsum,61.74855428571428,20.755694857142856,Residential: Multifamily (5 or more units)
278,New Construction,Insulation,4.3379376,10.740843885714286,Residential: Multifamily (5 or more units)
278,New Construction,Masonry,75.632704,13.761152,Residential: Multifamily (5 or more units)
278,New Construction,Roofing and waterproofing,0.2435764571428571,0.8476459428571429,Residential: Multifamily (5 or more units)
278,New Construction,Steel,26.899883428571428,26.320789714285716,Residential: Multifamily (5 or more units)
278,New Construction,Synthetic composites,0.0982745142857142,0.2133053714285714,Residential: Multifamily (5 or more units)
278,New Construction,Wood and composites,34.17953394285714,7.356753828571429,Residential: Multifamily (5 or more units)
279,New Construction,Acoustic ceilings,1.9372505270253164,6.157513437924685,Healthcare
279,New Construction,Adhesives and sealants,0.3918005845822784,0.5826446691648292,Healthcare
279,New Construction,Air and vapor barriers,0.9587133449120252,1.0838383722363356,Healthcare
279,New Construction,Aluminum,1.0254098396829114,8.656490543169202,Healthcare
279,New Construction,Cladding,10.937531287341772,5.239077486636709,Healthcare
279,New Construction,Coatings,1.380931526628481,3.69368339162981,Healthcare
279,New Construction,Concrete,529.2567704861392,114.59764363220638,Healthcare
279,New Construction,Doors and frames,0.9046250883898734,2.500534094755677,Healthcare
279,New Construction,Flooring and tile,1.512340161343038,5.357273764760064,Healthcare
279,New Construction,Glazing,6.526420826038607,8.444482699027532,Healthcare
279,New Construction,Gypsum,48.95876172701266,14.46765035785042,Healthcare
279,New Construction,Insulation,4.06728848827405,43.04879080948942,Healthcare
279,New Construction,Masonry,36.23248142396329,9.332768107468764,Healthcare
279,New Construction,Other,0.3533812564556962,1.003602768334177,Healthcare
279,New Construction,Roofing and waterproofing,1.348805136491139,4.5912439396881775,Healthcare
279,New Construction,Steel,72.26503000698735,133.26965619526572,Healthcare
279,New Construction,Windows and frames,0.5354206262658228,2.2273498052658227,Healthcare
279,New Construction,Wood and composites,1.2242002851392406,0.5705796037250127,Healthcare
28,New Construction,Acoustic ceilings,1.7992364627095452,2.9682880242067413,Education
28,New Construction,Adhesives and sealants,0.3728779932402478,0.3916506946248465,Education
28,New Construction,Air and vapor barriers,0.6761410437097313,0.8672333876837806,Education
28,New Construction,Aluminum,3.709825240506162,24.078218780588447,Education
28,New Construction,Cladding,4.986941355901495,7.022129427622242,Education
28,New Construction,Coatings,0.7376784796122209,2.7265515296903144,Education
28,New Construction,Concrete,1501.7909896163455,274.6363697532782,Education
28,New Construction,Doors and frames,2.630828808050884,4.930817414137104,Education
28,New Construction,Flooring and tile,3.381414080335069,4.239949690017843,Education
28,New Construction,Glazing,4.862957545833102,6.71334776849789,Education
28,New Construction,Gypsum,45.52082274733771,12.211511159126688,Education
28,New Construction,Insulation,5.11288992180977,53.1477765961425,Education
28,New Construction,Masonry,0.4808862402113695,0.2767839701022187,Education
28,New Construction,Other,0.2077889850405748,0.5370999255688038,Education
28,New Construction,Other metals,0.0253253993832291,0.1149011221503262,Education
28,New Construction,Roofing and waterproofing,0.3700610372204341,1.1718200613769962,Education
28,New Construction,Steel,79.96042803618757,162.57273258740722,Education
28,New Construction,Wall coverings,0.0104568266804219,0.0051343019000871,Education
28,New Construction,Windows and frames,1.521710898017507,15.21710898017507,Education
28,New Construction,Wood and composites,1.601171263135768,1.814829982665316,Education
